draws,height_cm,losses,name,reach_cm,stance,strikes_per_min,striking_accuracy,submission_avg,takedown_accuracy,takedown_avg,takedown_defense,weight_kg,wins
,185.42,,Jorge Rivera,185.42,,3.16,0.48,0.1,0.5,2.64,0.63,83.91,
,172.72,,Diego Rivas,175.26,,1.37,0.4,0.9,0.6,2.14,0.64,65.77,
,175.26,,Shannon Ritch,,,1.0,1.0,0.0,0.0,6.0,0.0,86.18,
,165.1,,Maria Rios,,,2.93,0.34,0.0,0.5,4.13,1.0,56.7,
,,,Rafael Rios,,,0.0,0.0,0.0,0.0,0.0,0.0,68.04,
,172.72,,Albert Rios,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,177.8,,Mike Rio,177.8,,1.68,0.39,1.0,0.27,2.99,0.0,70.31,
,175.26,,Robbie Ring,172.72,,5.11,0.38,0.0,0.33,9.15,0.0,65.77,
,182.88,,Nick Ring,187.96,,3.52,0.42,0.3,0.36,3.48,0.52,83.91,
,177.8,,Jordan Rinaldi,182.88,,1.56,0.35,1.2,0.35,2.32,0.2,65.77,
,177.8,,Moise Rimbon,,,0.8,0.34,0.0,0.5,1.0,0.37,92.99,
,,,Luke Riley,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,198.12,,Jason Riley,,,0.0,0.0,0.0,0.0,9.68,0.5,111.13,
,172.72,,Aaron Riley,175.26,,3.45,0.34,0.1,0.34,3.78,0.6,70.31,
,182.88,,Jeremiah Riggs,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,182.88,,Joe Riggs,177.8,,2.41,0.51,0.6,0.55,1.69,0.62,83.91,
,185.42,,Matthew Riddle,193.04,,3.01,0.42,0.5,0.5,2.74,0.89,77.11,
,170.18,,Brad Riddell,180.34,,4.71,0.53,0.0,0.36,3.53,0.63,70.31,
,,,Haisam Rida,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,180.34,,Dave Rickels,,,4.29,0.59,0.0,0.0,5.53,0.25,70.31,
,172.72,,Mike Richman,,,4.06,0.44,0.0,0.0,3.49,0.76,61.23,
,195.58,,Rex Richards,,,17.65,0.58,0.0,0.0,5.29,0.0,120.2,
,,,John Richard,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,,,Matt Ricehouse,,,3.7,0.44,0.0,0.22,4.8,0.81,70.31,
,154.94,,Tabatha Ricci,154.94,,4.18,0.36,0.1,0.37,5.29,0.81,52.16,
,180.34,,Alex Ricci,,,2.48,0.41,0.0,0.0,2.53,0.64,70.31,
,182.88,,Mike Ricci,193.04,,1.8,0.32,0.0,1.0,1.64,0.54,70.31,
,177.8,,Esteban Ribovics,175.26,,8.08,0.43,0.2,0.66,5.92,0.63,70.31,
,190.5,,Brendson Ribeiro,205.74,,3.34,0.43,0.7,0.42,3.72,0.0,92.99,
,185.42,,Claudio Ribeiro,195.58,,3.59,0.51,0.0,0.5,4.9,0.66,83.91,
,172.72,,Will Ribeiro,,,1.83,0.28,2.9,1.0,1.64,0.5,61.23,
,172.72,,Vitor Ribeiro,,,1.0,0.28,1.2,0.26,1.95,1.0,69.85,
,160.02,,Amanda Ribas,167.64,,4.29,0.39,0.6,0.53,3.24,0.83,52.16,
,167.64,,Lucrezia Ria,,,4.07,0.46,0.0,0.33,4.4,0.0,56.7,
,185.42,,Mike Rhodes,187.96,,3.2,0.39,0.5,0.33,4.13,0.75,77.11,
,182.88,,Johnny Rhodes,,,0.0,0.0,0.0,0.0,0.0,0.0,95.25,
,182.88,,Gaston Reyno,,,7.79,0.62,11.7,0.0,3.9,0.0,65.77,
,180.34,,Victor Reyna,187.96,,5.8,0.63,0.0,0.0,4.75,1.0,77.11,
,172.72,,Kyle Reyes,,,0.0,0.0,0.0,0.0,0.0,0.0,65.77,
,180.34,,Alex Reyes,185.42,,4.46,0.46,0.0,0.28,6.92,0.0,70.31,
,193.04,,Dominick Reyes,195.58,,5.64,0.54,0.3,0.28,3.59,0.82,92.99,
,180.34,,Marco Polo Reyes,180.34,,6.0,0.37,0.0,0.0,5.52,0.46,70.31,
,182.88,,Herman Renting,,,0.0,0.0,0.0,0.0,0.0,0.0,97.52,
,182.88,,John Renken,,,0.0,0.0,0.0,0.0,0.0,0.0,86.18,
,175.26,,Solomon Renfro,182.88,,5.2,0.44,0.0,0.5,3.53,1.0,77.11,
,167.64,,Marion Reneau,172.72,,3.2,0.41,0.8,0.63,3.52,0.5,61.23,
,172.72,,Montserrat Rendon,172.72,,3.13,0.28,0.0,0.54,3.9,1.0,61.23,
,187.96,,Chance Rencountre,190.5,,1.1,0.2,0.3,0.26,3.62,0.16,77.11,
,182.88,,Paulo Renato Junior,185.42,,4.89,0.45,0.0,0.0,5.18,1.0,92.99,
,170.18,,Leigh Remedios,,,0.75,0.41,0.0,0.0,1.36,0.33,70.31,
,190.5,,Goran Reljic,205.74,,1.69,0.37,1.1,0.5,2.69,0.33,92.99,
,190.5,,Ben Reiter,,,1.8,0.46,0.0,0.43,1.53,0.0,83.91,
,162.56,,Wilson Reis,165.1,,1.83,0.29,0.6,0.42,3.04,0.47,56.7,
,167.64,,Jason Reinhardt,,,0.51,0.4,0.0,0.12,4.07,0.5,61.23,
,180.34,,Chad Reiner,,,0.53,0.2,2.0,0.33,1.97,0.25,77.11,
,180.34,,Stephen Regman,193.04,,1.41,0.6,0.0,1.0,4.93,0.0,83.91,
,193.04,,Zachary Reese,195.58,,4.94,0.58,2.1,0.55,3.45,0.33,83.91,
,175.26,,James Reese,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,182.88,,Johnny Rees,,,3.29,0.64,0.0,0.25,0.84,0.5,77.11,
,172.72,,John Reedy,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,160.02,,Elise Reed,160.02,,3.5,0.53,0.0,0.6,3.15,0.56,52.16,
,190.5,,Karl Reed,198.12,,2.04,0.44,0.0,0.22,3.84,0.53,92.99,
,,,Dennis Reed,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,177.8,,Paul Redmond,,,0.72,0.34,0.0,0.0,2.99,0.5,65.77,
,182.88,,Greg Rebello,185.42,,2.61,0.39,0.0,0.0,2.92,0.0,108.86,
,165.1,,Rafael Rebello,170.18,,2.19,0.32,0.5,0.33,3.29,0.75,61.23,
,170.18,,Mateusz Rebecki,167.64,,4.7,0.48,0.8,0.75,4.13,0.45,70.31,
,182.88,,Antony Rea,,,2.89,0.28,0.0,0.0,5.42,1.0,92.99,
,177.8,,Abdul Razak Alhassan,185.42,,3.64,0.49,0.2,0.33,4.01,0.51,83.91,
,160.02,,Iony Razafiarison,,,1.2,0.42,0.0,0.5,1.4,0.75,65.77,
,,,Keenan Raymond,,,0.0,0.0,0.0,0.0,0.0,0.0,74.84,
,177.8,,Stevie Ray,177.8,,3.73,0.44,0.6,0.46,2.93,0.55,70.31,
,,,Joe Ray,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,177.8,,Gideon Ray,,,2.08,0.4,0.0,1.0,2.58,0.0,83.91,
,167.64,,Bec Rawlings,162.56,,4.48,0.42,0.4,0.4,5.66,0.68,56.7,
,177.8,,Ed Ratcliff,180.34,,2.71,0.38,0.0,0.16,2.96,0.53,70.31,
,170.18,,David Rasouri,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,167.64,,Hussain Rasouli,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,165.1,,Mitch Raposo,162.56,,2.29,0.33,0.0,0.6,3.32,0.5,56.7,
,172.72,,Raou Raou,,,2.01,0.16,0.0,0.0,6.75,0.0,88.45,
,177.8,,Kevin Randleman,,,1.26,0.54,0.8,0.56,1.12,0.3,92.99,
,167.64,,Vernon Ramos Ho,,,4.0,0.25,0.0,0.0,8.0,0.0,77.11,
,172.72,,Dorian Ramos,177.8,,2.3,0.52,0.0,0.25,2.67,0.33,65.77,
,167.64,,Davi Ramos,177.8,,2.64,0.37,0.6,0.4,3.44,0.83,70.31,
,175.26,,Ricardo Ramos,182.88,,2.97,0.36,0.7,0.57,4.06,0.7,65.77,
,172.72,,Luis Ramos,,,2.4,0.35,0.0,0.2,5.6,1.0,77.11,
,182.88,,Ian Rammel,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,185.42,,Andrew Ramm,,,0.0,0.0,0.0,0.0,0.0,0.0,72.57,
,180.34,,Mitch Ramirez,180.34,,2.37,0.42,0.0,1.0,3.34,0.0,70.31,
,,,Amador Ramirez,,,4.93,0.51,0.0,0.33,2.07,0.0,61.23,
,170.18,,Steve Ramirez,,,0.0,0.0,0.0,0.0,0.0,0.0,56.7,
,165.1,,Matt Ramirez,,,3.03,0.5,0.0,0.16,0.67,1.0,56.7,
,182.88,,Hector Ramirez,,,2.27,0.41,0.5,0.55,4.6,0.66,92.99,
,185.42,,Thomas Ramirez,,,0.0,0.0,0.0,0.0,0.0,0.0,185.97,
,180.34,,Zygimantas Ramaska,180.34,,0.96,0.6,2.4,0.0,2.25,0.33,65.77,
,170.18,,Jessica Rakoczy,,,2.5,0.44,0.8,0.2,3.55,0.0,52.16,
,193.04,,Aleksandar Rakic,198.12,,4.16,0.5,0.1,0.23,2.91,0.85,92.99,
,,,Sora Rakhmonova,,,0.0,0.0,0.0,0.0,0.0,0.0,56.7,
,185.42,,Shavkat Rakhmonov,195.58,,3.25,0.6,1.2,0.25,2.17,0.85,77.11,
,185.42,,Ricky Rainey,195.58,,2.55,0.48,0.0,0.18,2.62,0.55,77.11,
,182.88,,Amir Rahnavardi,,,0.67,0.25,0.0,0.0,0.0,0.5,92.99,
,182.88,,Josh Rafferty,,,0.6,0.33,9.0,0.0,3.6,0.0,77.11,
,172.72,,Gilbert Rael,,,0.0,0.0,0.0,1.0,7.46,0.0,70.31,
,180.34,,Loik Radzhabov,175.26,,2.89,0.44,0.0,0.57,3.76,0.42,70.31,
,175.26,,Charles Radtke,182.88,,3.38,0.53,0.0,0.12,3.03,1.0,77.11,
,170.18,,Jordan Radev,,,1.35,0.23,0.0,0.0,2.38,0.8,83.91,
,177.8,,Benji Radach,,,2.62,0.49,0.4,0.41,2.31,0.71,83.91,
,167.64,,Darren Uyenoyama,165.1,,1.34,0.39,0.7,0.33,2.21,0.35,56.7,
,187.96,,Mohammed Usman,200.66,,3.41,0.36,0.0,0.17,4.41,0.6,108.41,
,182.88,,Kamaru Usman,193.04,,4.36,0.52,0.1,0.45,2.74,0.89,77.11,
,177.8,,Steve Vigneault,,,2.19,0.28,0.0,0.0,5.75,1.0,83.91,
,177.8,,Jordan Vucenic,185.42,,2.27,0.4,0.0,0.0,2.0,0.75,70.31,
,187.96,,Craig White,193.04,,1.23,0.4,0.8,0.0,3.28,0.5,77.11,
,175.26,,Wuziazibieke Jiahefu,177.8,,0.41,0.5,0.0,0.5,2.84,0.0,65.77,
,175.26,,Wulijiburen,175.26,,1.61,0.42,0.4,0.42,3.02,0.77,61.23,
,172.72,,Wu Yanan,167.64,,4.23,0.41,0.2,0.3,4.95,0.63,61.23,
,175.26,,Marcin Wrzosek,,,3.47,0.43,0.0,0.25,4.07,0.33,70.31,
,187.96,,Jordan Wright,195.58,,4.1,0.56,0.4,0.45,6.03,1.0,92.99,
,,,Chris Wright,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,,,JW Wright,,,0.0,0.0,0.0,0.0,0.0,0.0,58.97,
,187.96,,Justin Wren,,,3.43,0.35,0.0,0.0,2.07,1.0,120.2,
,182.88,,Eric Wray,,,1.76,0.48,2.0,0.66,3.12,0.0,77.11,
,180.34,,Khama Worthy,187.96,,4.18,0.48,0.7,0.0,4.45,0.57,70.31,
,,,Hunter Worsham,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Cal Worsham,,,0.0,0.0,0.0,0.0,0.0,0.0,104.33,
,187.96,,Sean Woodson,198.12,,5.66,0.46,0.4,0.62,4.2,0.84,65.77,
,,,Logan Woods,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,180.34,,Salvador Woods,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,175.26,,Tyron Woodley,187.96,,2.36,0.48,0.4,0.4,2.76,0.87,77.11,
,172.72,,Val Woodburn,187.96,,1.6,0.35,0.0,1.0,4.93,0.5,77.11,
,167.64,,Nathaniel Wood,175.26,,5.75,0.51,0.5,0.48,4.0,0.72,65.77,
,167.64,,Joanne Wood,165.1,,7.1,0.51,0.3,0.55,4.89,0.58,56.7,
,170.18,,Xue Do Won,,,0.0,0.0,0.0,0.0,0.0,0.0,74.84,
,175.26,,Brandon Wolff,,,0.47,0.33,0.0,0.0,10.91,0.0,77.11,
,180.34,,Danyelle Wolf,177.8,,2.37,0.25,0.5,0.0,4.57,0.77,65.77,
,157.48,,Karolina Wojcik,,,2.67,0.65,1.0,0.66,0.87,1.0,52.16,
,,,Ray Wizard,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,190.5,,Travis Wiuff,,,0.48,0.3,1.2,0.57,4.03,0.44,92.99,
,177.8,,Jason Witt,177.8,,2.15,0.44,0.9,0.48,2.54,1.0,77.11,
,182.88,,Keith Wisniewski,,,2.32,0.52,0.3,0.4,4.86,0.78,77.11,
,172.72,,Eric Wisely,,,1.42,0.47,0.9,0.0,2.08,0.27,65.77,
,180.34,,Andre Winner,185.42,,2.52,0.33,0.0,0.0,4.57,0.74,70.31,
,167.64,,Deron Winn,177.8,,4.55,0.44,0.0,0.52,6.21,0.4,83.91,
,170.18,,Eddie Wineland,175.26,,3.4,0.29,0.1,0.33,3.76,0.86,61.23,
,177.8,,Matt Wiman,172.72,,3.17,0.5,1.5,0.37,3.57,0.56,70.31,
,185.42,,Westin Wilson,185.42,,1.68,0.33,8.4,0.16,5.72,0.33,65.77,
,172.72,,Sean Wilson,,,1.01,0.31,0.0,0.0,5.88,0.0,65.77,
,187.96,,Jonathan Wilson,190.5,,2.92,0.48,0.0,1.0,5.65,0.8,92.99,
,,,Greg Wilson,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,185.42,,Chris Wilson,190.5,,2.32,0.5,1.6,0.5,1.36,0.6,77.11,
,185.42,,Justin Willis,198.12,,3.37,0.59,0.0,0.66,2.57,0.36,119.75,
,,,Karl Willis,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,190.5,,Karl Williams,200.66,,2.68,0.48,0.2,0.48,2.15,1.0,106.59,
,182.88,,Khaos Williams,195.58,,5.36,0.38,0.0,0.0,5.19,0.6,77.11,
,182.88,,Cole Williams,185.42,,0.31,0.27,0.0,0.0,5.34,0.25,77.11,
,185.42,,Jordan Williams,190.5,,5.83,0.5,0.0,0.5,5.46,0.85,83.91,
,187.96,,Tim Williams,193.04,,3.07,0.38,0.0,0.4,3.55,1.0,83.91,
,172.72,,Patrick Williams,185.42,,4.12,0.51,0.5,0.41,4.12,1.0,61.23,
,185.42,,Carter Williams,,,1.55,0.36,0.0,0.33,2.32,1.0,120.2,
,185.42,,Rubin Williams,,,0.0,0.0,0.0,0.0,1.39,0.0,83.91,
,190.5,,Pete Williams,,,0.61,0.62,0.9,0.4,2.77,0.16,106.59,
,185.42,,Tedd Williams,,,0.0,0.0,0.0,0.0,0.0,0.0,124.74,
,185.42,,James Wilks,190.5,,1.82,0.45,3.8,0.22,2.03,0.66,77.11,
,190.5,,Rob Wilkinson,203.2,,2.74,0.5,0.0,0.25,5.66,0.0,83.91,
,170.18,,Mike Wilkinson,167.64,,2.35,0.38,0.9,0.14,3.7,0.55,65.77,
,177.8,,Aaron Wilkinson,,,0.0,0.0,0.0,1.0,0.0,0.0,70.31,
,175.26,,Joe Wilk,,,1.0,0.54,0.0,0.0,2.0,0.0,65.77,
,167.64,,Justin Wilcox,,,3.82,0.28,0.0,0.16,2.63,1.0,70.31,
,190.5,,Jonathan Wiezorek,,,1.27,0.58,0.0,0.2,5.47,0.0,113.4,
,177.8,,Orlando Wiet,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,195.58,,Adam Wieczorek,205.74,,1.68,0.38,0.4,0.33,1.87,0.58,113.4,
,175.26,,Josh Wick,175.26,,0.65,0.6,0.0,0.0,6.52,0.8,70.31,
,182.88,,Robert Whittaker,185.42,,4.54,0.43,0.0,0.38,3.41,0.81,83.91,
,165.1,,Emily Whitmire,160.02,,2.5,0.31,0.5,0.66,2.98,0.7,56.7,
,175.26,,Mitch Whitesel,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,182.88,,Garett Whiteley,182.88,,3.72,0.48,0.9,0.0,4.04,0.27,70.31,
,185.42,,Mike Whitehead,,,1.62,0.33,0.3,0.43,2.36,0.77,92.99,
,175.26,,Robert Whiteford,175.26,,2.33,0.46,0.0,0.3,1.99,0.45,65.77,
,182.88,,Patrik White,182.88,,9.77,0.49,0.0,0.0,6.28,0.5,70.31,
,182.88,,Alex White,180.34,,3.76,0.42,0.5,0.28,3.07,0.71,70.31,
,180.34,,Steve White,,,0.0,0.0,0.0,0.0,0.0,0.0,79.38,
,182.88,,Vernon White,,,2.11,0.38,0.0,0.28,2.2,0.44,92.99,
,167.64,,Coty Wheeler,170.18,,1.88,0.22,2.6,0.37,3.16,0.33,61.23,
,,,Aaron Wetherspoon,,,2.27,0.32,0.0,0.0,4.33,0.77,77.11,
,185.42,,Sheldon Westcott,180.34,,2.26,0.4,0.0,0.37,3.73,0.14,77.11,
,180.34,,Dustin West,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,182.88,,Mike Wessel,,,1.82,0.56,0.0,0.5,6.43,0.0,117.93,
,193.04,,Fabricio Werdum,195.58,,3.59,0.52,1.2,0.31,2.64,0.31,104.78,
,175.26,,Jeremiah Wells,187.96,,2.41,0.43,0.8,0.44,1.31,0.8,77.11,
,177.8,,Malcolm Wellmaker,180.34,,8.05,0.66,0.0,0.0,7.65,1.0,61.23,
,187.96,,Christian Wellisch,195.58,,3.12,0.27,1.2,0.42,3.04,0.45,106.14,
,187.96,,Mark Weir,,,1.54,0.56,2.4,0.5,2.5,0.25,83.91,
,187.96,,Chris Weidman,198.12,,3.11,0.45,0.8,0.42,3.37,0.72,83.91,
,177.8,,Daniel Weichel,177.8,,5.71,0.42,0.0,0.5,4.05,0.83,65.77,
,172.72,,Joshua Weems,175.26,,5.25,0.64,0.0,0.4,3.34,1.0,61.23,
,180.34,,Darian Weeks,182.88,,4.49,0.51,0.0,0.3,4.56,1.0,77.11,
,170.18,,Royston Wee,170.18,,1.1,0.6,0.0,0.81,2.45,0.0,61.23,
,167.64,,Stephanie Webber,,,0.91,0.8,0.0,0.4,3.85,0.0,61.23,
,177.8,,Jonavin Webb,,,1.47,0.3,1.0,0.31,2.27,0.4,77.11,
,182.88,,Brok Weaver,185.42,,4.78,0.64,0.4,0.1,4.35,0.66,70.31,
,,,Enrique Watson,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,185.42,,Tom Watson,185.42,,4.01,0.44,0.0,0.07,4.41,0.43,83.91,
,180.34,,Walel Watson,190.5,,2.1,0.29,1.4,0.0,3.79,0.61,61.23,
,,,Maka Watson,,,0.93,0.37,0.0,1.0,1.6,0.33,70.31,
,182.88,,Kyle Watson,,,3.67,0.35,0.0,0.0,3.25,1.0,70.31,
,,,Blake Watkins,,,5.45,0.62,0.0,0.0,7.64,0.0,83.91,
,,,Sam Watford,,,0.13,0.18,1.0,0.4,0.73,0.6,70.31,
,160.02,,Michelle Waterson-Gomez,157.48,,3.42,0.46,0.6,0.33,4.25,0.69,52.16,
,195.58,,Trey Waters,195.58,,6.43,0.44,0.9,0.33,5.61,0.85,77.11,
,185.42,,Dominic Waters,200.66,,0.48,0.23,0.0,0.52,2.53,0.28,77.11,
,182.88,,Andy Waters,,,0.0,0.0,0.0,0.0,0.0,0.0,77.11,
,187.96,,Ron Waterman,,,0.84,0.5,2.8,0.69,1.37,0.5,127.01,
,167.64,,Kazuhisa Watanabe,,,0.62,0.5,0.0,0.0,0.94,0.14,63.05,
,193.04,,Kengo Watanabe,,,0.6,0.4,0.0,1.0,3.4,0.37,99.79,
,182.88,,Idris Wasi,,,0.4,0.31,0.0,0.0,3.53,0.2,84.37,
,177.8,,Merritt Warren,,,0.0,0.0,0.0,0.0,0.0,0.0,70.31,
,182.88,,Brian Warren,,,1.16,0.21,0.0,0.0,4.63,0.0,83.91,
,167.64,,Joe Warren,,,2.15,0.46,0.0,0.46,2.39,0.6,61.23,
,172.72,,Terrion Ware,180.34,,4.02,0.32,0.0,0.22,6.07,0.44,61.23,
,180.34,,Charlie Ward,,,1.64,0.19,0.0,0.0,7.21,0.0,77.11,
,177.8,,Brennan Ward,180.34,,7.2,0.6,3.6,0.0,2.76,1.0,77.11,
,182.88,,Curt Warburton,185.42,,2.13,0.42,0.9,0.5,3.44,0.83,70.31,
,175.26,,Joshua Wang-Kim,180.34,,2.95,0.4,0.0,1.0,4.43,0.66,61.23,
,167.64,,Wang Cong,167.64,,6.38,0.52,1.1,0.75,1.86,1.0,56.7,
,182.88,,Anying Wang,,,1.32,0.26,0.0,0.0,1.63,0.33,77.11,
,182.88,,Sai Wang,,,3.17,0.46,0.0,0.0,2.27,0.77,77.11,
,167.64,,Andy Wang,,,3.43,0.36,0.0,0.0,10.29,0.0,70.31,
,,,Dimitiri Wanderley,,,0.92,0.25,0.0,0.2,4.31,0.0,92.99,
,185.42,,Erick Wanderlei,,,0.63,0.41,1.9,0.66,2.66,0.0,92.99,
,180.34,,Patrick Walsh,,,2.03,0.19,1.5,0.54,2.83,1.0,83.91,
,182.88,,Richard Walsh,185.42,,3.84,0.46,0.2,0.4,2.72,0.66,77.11,
,182.88,,Cory Walmsley,,,0.79,1.0,0.0,0.0,1.18,0.0,92.99,
,177.8,,Jim Wallhead,,,3.19,0.26,0.0,0.0,6.65,1.0,77.11,
,177.8,,James Wallace,175.26,,0.52,0.28,0.0,0.0,3.41,0.0,70.31,
,180.34,,Randall Wallace,185.42,,1.13,0.38,0.0,0.5,4.11,0.0,83.91,
,175.26,,Jeremy Wallace,,,0.0,0.0,0.0,0.0,0.0,0.0,,
,175.26,,Rodney Wallace,182.88,,1.13,0.46,1.0,0.54,3.44,0.28,92.99,
,182.88,,Crafton Wallace,,,1.55,0.44,0.0,0.0,2.36,0.42,83.91,
,177.8,,Ben Wall,,,1.47,0.29,0.0,0.0,8.53,1.0,70.31,
,193.04,,Julius Walker,198.12,,5.73,0.5,0.0,0.11,5.8,1.0,92.99,
,198.12,,Valter Walker,198.12,,1.79,0.51,1.4,0.7,3.02,0.0,120.2,
,162.56,,Brogan Walker,170.18,,2.04,0.3,0.0,0.0,3.7,0.11,56.7,
,198.12,,Johnny Walker,208.28,,3.87,0.53,0.9,1.0,3.12,0.57,92.99,
,175.26,,Donny Walker,,,1.81,0.37,1.7,0.0,3.85,0.57,61.23,
,185.42,,Herschel Walker,,,3.42,0.67,0.0,1.0,0.45,1.0,97.52,
,180.34,,Andre Walker,,,2.28,0.31,0.0,0.0,4.36,0.0,92.99,
,185.42,,Chase Waldon,190.5,,1.03,0.28,0.0,0.33,6.72,0.0,83.91,
,180.34,,TJ Waldburger,190.5,,2.02,0.51,4.8,0.46,2.39,0.4,77.11,
,177.8,,Neil Wain,,,2.64,0.5,0.0,0.0,8.57,0.5,109.77,
,177.8,,Chris Wade,177.8,,1.7,0.53,1.1,0.51,1.75,0.55,70.31,
,177.8,,James Wade,,,0.0,0.0,0.0,0.0,0.0,0.0,92.99,
,172.72,,Igor Vovchanchyn,,,1.59,0.49,0.5,0.66,0.97,0.5,92.99,
,177.8,,Mark Vorgeas,,,3.87,0.32,0.8,0.0,4.19,0.5,61.23,
,,,Milco Voorn,,,0.0,0.0,0.0,0.0,0.0,0.0,99.79,
,182.88,,Jason Von Flue,,,1.89,0.36,1.5,0.16,3.23,0.58,77.11,
,200.66,,Alexander Volkov,203.2,,4.97,0.57,0.2,0.66,2.99,0.72,113.4,
,175.26,,Jacob Volkmann,180.34,,1.19,0.34,2.0,0.48,1.78,0.52,70.31,
,167.64,,Alexander Volkanovski,180.34,,6.16,0.56,0.2,0.37,3.44,0.7,65.77,
,193.04,,Danylo Voievodkin,198.12,,9.86,0.46,12.3,0.0,0.0,0.0,120.2,
,172.72,,Mateo Vogel,180.34,,4.47,0.46,0.0,0.16,2.87,0.0,65.77,
,182.88,,Bobby Voelker,187.96,,4.01,0.35,0.0,0.5,5.84,0.66,77.11,
,160.02,,Cheyanne Vlismas,160.02,,4.93,0.5,0.2,0.33,2.57,0.66,52.16,
,177.8,,Falaniko Vitale,,,1.88,0.49,0.0,0.33,3.68,0.86,83.91,
,167.64,,Brandon Visher,172.72,,2.55,0.45,0.0,0.2,3.76,0.0,61.23,
,175.26,,Marcos Vinicius,,,1.93,0.49,0.5,0.0,2.91,0.25,56.7,
,182.88,,Yuri Villefort,185.42,,3.18,0.43,0.3,0.35,5.42,0.4,77.11,
,185.42,,Danillo Villefort,,,2.86,0.37,1.7,0.66,2.4,0.33,83.91,
,182.88,,Joey Villasenor,,,2.05,0.38,1.1,0.4,3.26,0.53,83.91,
,170.18,,Pablo Villaseca,,,2.79,0.42,0.0,0.5,3.25,0.33,70.31,
,170.18,,Armando Villarreal,167.64,,3.23,0.55,0.0,0.25,4.3,0.0,61.23,
,193.04,,Ruben Villareal,,,5.18,0.53,0.0,0.0,4.86,0.0,120.2,
,185.42,,Ike Villanueva,185.42,,3.66,0.38,0.0,0.5,7.24,1.0,92.99,
,190.5,,Gian Villante,193.04,,4.38,0.44,0.0,0.23,5.47,0.83,104.33,
,175.26,,DeMarco Villalona,,,0.0,0.0,0.0,0.0,0.0,0.0,83.91,
,170.18,,Alejandro Villalobos,,,3.93,0.46,0.0,0.5,4.07,0.0,65.77,
,182.88,,Rodolfo Vieira,185.42,,3.33,0.55,1.2,0.26,4.4,1.0,83.91,
,172.72,,Ketlen Vieira,172.72,,2.92,0.41,0.6,0.44,3.9,0.88,61.23,
,170.18,,Reginaldo Vieira,165.1,,3.76,0.4,0.8,0.27,2.89,0.25,61.23,
,182.88,,Milton Vieira,,,1.13,0.35,0.7,0.53,2.36,0.12,65.77,
,167.64,,Tamires Vidal,172.72,,2.91,0.53,0.7,0.0,4.46,0.35,61.23,
,190.5,,James Vick,193.04,,4.13,0.39,0.7,0.33,3.31,0.57,70.31,
,,,Vitor Vianna,,,3.1,0.3,0.0,0.0,8.28,0.0,92.99,
,165.1,,Polyana Viana,170.18,,2.99,0.4,1.9,0.33,2.65,0.38,52.16,
,193.04,,Guilherme Viana,,,2.92,0.4,0.0,0.66,2.72,0.77,92.99,
,167.64,,Hugo Viana,170.18,,3.05,0.38,0.0,0.06,3.2,0.5,61.23,
,182.88,,Marvin Vettori,187.96,,4.54,0.46,0.4,0.45,4.37,0.69,83.91,
,190.5,,Bryan Vetell,,,2.74,0.6,0.0,0.0,2.13,0.0,120.2,
,185.42,,Renato Verissimo,,,0.92,0.48,2.5,0.3,1.87,0.5,77.11,
,167.64,,CJ Vergara,172.72,,5.1,0.56,0.2,0.0,4.74,0.6,56.7,
,185.42,,Nikolay Veretennikov,187.96,,2.73,0.56,0.0,0.0,3.54,0.57,77.11,
,170.18,,Joe Veres,,,0.0,0.0,0.0,0.0,5.55,0.0,70.31,
,180.34,,Ernie Verdicia,,,0.0,0.0,0.0,0.0,0.0,0.0,90.26,
,162.56,,Isis Verbeek,162.56,,3.13,0.43,0.0,0.0,3.53,0.66,52.16,
,167.64,,Carlos Vera,175.26,,1.53,0.57,1.6,0.0,2.79,0.25,61.23,
,172.72,,Marlon Vera,177.8,,4.27,0.49,0.8,0.39,5.37,0.72,61.23,
,170.18,,Kerry Vera,,,0.0,0.0,0.0,0.0,0.0,0.0,61.23,
,190.5,,Brandon Vera,198.12,,3.03,0.56,0.2,0.53,2.81,0.59,104.33,
